"","virus","pVal","phase","peak.shape","period","p.adj"
"1218","T16_S__k141_225629||full",0.00111537384619492,8,16,24,0.0318298907622438
"1220","T32_S__k141_1202583||full",0.00266923239213971,8,16,24,0.0460675646067504
"1221","T84_S__k141_466077||full",0.00302328272917257,8,16,24,0.0490444918765397
"1223","T8_S__k141_942870||full",0.000481578006338143,8,16,24,0.0242683243402119
"1224","T104_S__k141_406704||full",0.00185183468504293,16,8,24,0.039333618476868
"1225","T64_S__k141_6410||full",0.00108603268945857,12,12,24,0.0317983017443167
"1226","T36_S__k141_1042159||full",0.00108603268945857,12,12,24,0.0317983017443167
"1228","T52_S_k141_489146||full",0.001897916408914,8,16,24,0.0394135059394885
"1232","T60_S__k141_70592||full",0.0017945650657846,8,16,24,0.0388151840133169
"1234","T36_S__k141_693324||full",0.00108603268945857,12,12,24,0.0317983017443167
"1236","T24_S__k141_523172||full",0.000782974835027647,12,12,24,0.0287567945992524
"1238","T84_S__k141_587930||full",0.00202979961982762,16,8,24,0.0400893703054698
"1239","T96_S__k141_61144||full",0.00208413275446202,12,12,24,0.0406941832701145
"1240","T84_S__k141_444168||full",0.000502516180526758,8,16,24,0.0243358535905498
"1241","T28_S__k141_1262038||full",0.000115589163106357,8,16,24,0.0178720782259343
"1242","T60_S__k141_1011969||full",0.00256246309645412,8,16,24,0.0450240953098767
"1243","T112_S__k141_790505||full",0.00269018245918002,16,8,24,0.0460957834875117
"1244","T12_S__k141_213722||full",0.0016490633068214,12,12,24,0.0365706331101595
"1247","T72_S__k141_1101694||full",3.8331520038371e-06,4,12,24,0.00742527540967292
"1248","T28_S__k141_424712||full",0.00149670833091862,8,16,24,0.0349083316051522
"1249","T48_S__k141_686514||full",0.000457735771224779,16,8,24,0.0242683243402119
"1250","T80_S__k141_605059||full",0.000847920460867402,8,16,24,0.0287567945992524
"1254","T56_S__k141_4838||full",0.0026918475986769,16,8,24,0.0460957834875117
"1255","T52_S_k141_1149848||full",0.00117446225254147,12,12,24,0.0319712523699148
"1257","T80_S__k141_308810||full",0.000273989558333271,16,8,24,0.0206678603286038
"1258","T56_S__k141_696794||full",0.00103666756721046,12,12,24,0.0316742819841438
"1259","T40_S__k141_741166||full",0.00129683637539079,8,16,24,0.0340951096565825
"1260","T88_S_k141_817591||full",0.000253195309661545,12,12,24,0.0206678603286038
"1261","T28_S__k141_1207073||full",0.000339336857476876,12,12,24,0.0222849259507213
"1262","T68_S__k141_228715||full",0.000126794191384737,12,12,24,0.0178720782259343
"1263","T112_S__k141_427048||full",0.00066604646905015,12,12,24,0.0266340185012515
"1264","T104_S__k141_767057||full",0.000640900090033144,8,16,24,0.0263252837660094
"1267","T28_S__k141_1143435||full",0.00288277098351088,8,16,24,0.0482515468754398
"1269","T92_S__k141_871321||full",0.00316070467140768,8,16,24,0.0494560923511894
"1271","T104_S__k141_682750||full",0.000273989558333271,16,8,24,0.0206678603286038
"1273","T28_S__k141_801082||full",0.000172022990643426,12,12,24,0.0191808874413408
"1274","T88_S_k141_1028847||full",0.000231178326212715,12,12,24,0.0203925391290152
"1276","T104_S__k141_657541||full",0.000814787978763046,12,12,24,0.0287567945992524
"1277","T88_S_k141_1190616||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"1279","T72_S__k141_965093||full",0.0017945650657846,16,8,24,0.0388151840133169
"1280","T32_S__k141_1196725||full",0.000685991318337701,12,12,24,0.0269904407936177
"1282","T56_S__k141_920742||full",0.000407393989381523,8,16,24,0.0232598817643381
"1283","T112_S__k141_650427||full",0.000990475545442152,8,16,24,0.0307282189075417
"1284","T72_S__k141_892745||full",0.000164203763795997,12,12,24,0.0191808874413408
"1286","T0_S__k141_11623||full",0.00152239192925749,8,16,24,0.0349083316051522
"1287","T24_S__k141_591619||full",0.00143879233478458,12,12,24,0.0349083316051522
"1290","T28_S__k141_252991||full",0.00257809152338086,12,12,24,0.0450240953098767
"1291","T96_S__k141_419533||full",0.000635107509707133,12,12,24,0.0263252837660094
"1292","T52_S_k141_807857||full",0.00018086856667966,16,8,24,0.0192714701447238
"1294","T56_S__k141_510193||full",0.00161489985863488,8,16,24,0.0360398020064377
"1295","T80_S__k141_413606||full",0.000450060739282848,12,12,24,0.0242683243402119
"1296","T104_S__k141_636517||full",0.000613034868727355,8,16,24,0.0263252837660094
"1297","T16_S__k141_111388||full",0.00111496396028117,16,8,24,0.0318298907622438
"1299","T8_S__k141_109174||full",0.00118476293395481,12,12,24,0.0321612664605176
"1300","T20_S__k141_840184||full",0.000990475545442152,16,8,24,0.0307282189075417
"1301","T36_S__k141_685956||full",0.000407393989381523,8,16,24,0.0232598817643381
"1302","T60_S__k141_486938||full",0.00012768933398392,12,12,24,0.0178720782259343
"1303","T28_S__k141_423100||full",0.00151164136458628,12,12,24,0.0349083316051522
"1304","T16_S__k141_774386||full",0.00140771800873009,16,8,24,0.0349083316051522
"1306","T84_S__k141_410521||full",0.000235259022806943,8,16,24,0.0204688014294229
"1308","T68_S__k141_379721||full",0.00193234923656654,16,8,24,0.0394353515457819
"1309","T32_S__k141_763061||full",0.000188363580620504,8,16,24,0.0194832470696007
"1311","T32_S__k141_699176||full",0.000331256382747241,12,12,24,0.0220661404452316
"1312","T24_S__k141_21845||full",0.00245569380076853,8,16,24,0.0441872882844828
"1314","T80_S__k141_427140||full",3.06162985274759e-05,16,8,24,0.0139876047649868
"1315","T20_S__k141_801143||full",0.00245569380076853,8,16,24,0.0441872882844828
"1318","T96_S__k141_186311||full",6.58790763441503e-05,12,12,24,0.0159519595459725
"1321","T60_S__k141_787952||full",0.00301643689109421,16,8,24,0.0490444918765397
"1327","T8_S__k141_406486||full",0.0019809510908843,12,12,24,0.0395276058629358
"1328","T48_S__k141_684077||full",0.00123761343701223,4,20,24,0.0328984766827789
"1333","T4_D_k141_309327||full",0.00042960343295181,12,12,24,0.0237498117020436
"1334","T108_S__k141_591993||full",0.00257809152338086,16,8,24,0.0450240953098767
"1335","T56_S__k141_763889||full",0.00122784690038426,12,12,24,0.0328883681923723
"1336","T84_S__k141_821586||full",0.000118527147224139,16,8,24,0.0178720782259343
"1337","T92_S__k141_959007||full",0.00161489985863488,8,16,24,0.0360398020064377
"1338","T92_S__k141_734063||full",0.00316070467140768,8,16,24,0.0494560923511894
"1339","T32_S__k141_542824||full",0.00024218681793713,12,12,24,0.0204688014294229
"1340","T44_S__k141_296574||full",0.00236910017970032,16,8,24,0.0437069651438199
"1341","T52_S_k141_1220734||full",0.000847920460867402,8,16,24,0.0287567945992524
"1342","T8_S__k141_905973||full",2.74757719990399e-05,8,16,24,0.0139876047649868
"1344","T48_S__k141_9587||full",0.00272397794831955,12,8,24,0.0465315005577493
"1349","T28_S__k141_119837||full",0.000273989558333271,16,8,24,0.0206678603286038
"1352","T104_S__k141_553667||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"1354","T28_S__k141_1186855||full",0.001897916408914,8,16,24,0.0394135059394885
"1356","T12_S__k141_422664||lt2gene",4.47907165163746e-06,12,12,24,0.00747974075674135
"1357","T16_S__k141_251836||full",0.000607494139719867,12,12,24,0.0263252837660094
"1358","T104_S__k141_230537||full",0.00245569380076853,8,16,24,0.0441872882844828
"1359","T88_S_k141_630774||full",0.000344045981286852,8,16,24,0.0222849259507213
"1361","T92_S__k141_584259||full",0.000479532712711673,16,8,24,0.0242683243402119
"1362","T76_S__k141_850822||full",7.15637015361808e-05,8,20,24,0.0162102758870135
"1364","T0_S__k141_632939||full",0.00117446225254147,12,12,24,0.0319712523699148
"1366","T16_S__k141_1106361||full",0.00103666756721046,12,12,24,0.0316742819841438
"1367","T12_S__k141_772395||full",0.00201870860811726,8,16,24,0.0399994453498969
"1368","T20_S__k141_861016||full",0.00144048621378356,16,8,24,0.0349083316051522
"1369","T28_S__k141_119184||full",7.92395804263935e-05,8,16,24,0.0163397069061258
"1370","T32_S__k141_1191223||full",0.000729479466102545,12,12,24,0.0277076326152267
"1371","T64_S__k141_449378||full",0.000273989558333271,16,8,24,0.0206678603286038
"1372","T40_D__k141_273399||full",0.00144264373052332,8,16,24,0.0349083316051522
"1373","T4_S__k141_684746||full",0.00116386836124688,8,16,24,0.0318980288616093
"1375","T76_S__k141_14579||full",0.000344045981286852,8,16,24,0.0222849259507213
"1379","T12_S__k141_712092||full",0.000479532712711673,16,8,24,0.0242683243402119
"1380","T80_S__k141_1170278||full",5.21406614746947e-05,8,16,24,0.0155284927646042
"1385","T16_S__k141_171183||full",0.000425911897989774,8,16,24,0.0237498117020436
"1386","T16_D__k141_467562||full",0.000196032813738673,16,8,24,0.0197039485436387
"1388","T104_S__k141_723536||full",0.00257809152338086,12,12,24,0.0450240953098767
"1389","T80_S__k141_12126||full",2.20713702296797e-05,12,12,24,0.0139876047649868
"1390","T104_S__k141_413266||full",0.00145895893220509,8,16,24,0.0349083316051522
"1391","T8_S__k141_1427190||full",0.000481578006338143,8,16,24,0.0242683243402119
"1392","T76_S__k141_413124||full",0.000814787978763046,12,12,24,0.0287567945992524
"1396","T48_S__k141_203486||full",0.00152239192925749,8,16,24,0.0349083316051522
"1400","T60_S__k141_812028||full",0.00234892450508294,8,16,24,0.0437069651438199
"1401","T8_S__k141_1412741||full",0.0013955259351527,8,16,24,0.0349083316051522
"1402","T100_S__k141_324651||full",0.00113304791203059,12,12,24,0.0318980288616093
"1403","T8_S__k141_387327||full",0.000331256382747241,12,12,24,0.0220661404452316
"1406","T100_S__k141_336332||full",0.00116386836124688,8,16,24,0.0318980288616093
"1408","T100_S__k141_413632||full",1.94228905975019e-05,12,12,24,0.0139876047649868
"1409","T108_S__k141_476134||full",0.000375322888676566,8,16,24,0.022635409387653
"1410","T20_S__k141_485013||full",0.000543016344729286,8,16,24,0.0249973341659219
"1412","T88_S_k141_889132||full",0.00289640800295085,8,16,24,0.0482515468754398
"1413","T84_S__k141_953661||full",0.00168830439766374,8,16,24,0.0370967356488473
"1414","T52_S_k141_503850||full",0.00181539830417861,8,16,24,0.039039124811173
"1416","T52_D__k141_470218||full",8.34771516603022e-05,16,8,24,0.0163397069061258
"1417","T80_S__k141_476964||full",0.00145895893220509,8,16,24,0.0349083316051522
"1418","T28_S__k141_763214||full",0.000481578006338143,8,16,24,0.0242683243402119
"1419","T56_S__k141_618311||full",0.00248090437031281,12,12,24,0.0441872882844828
"1421","T60_S__k141_12215||full",2.74757719990399e-05,8,16,24,0.0139876047649868
"1422","T68_S__k141_1113627||full",0.00181539830417861,8,16,24,0.039039124811173
"1423","T84_S__k141_465033||full",0.000396520615069871,16,8,24,0.0231841025452687
"1424","T92_S__k141_987836||full",0.00236910017970032,16,8,24,0.0437069651438199
"1425","T36_S__k141_4975||full",0.00156959163794681,12,12,24,0.0356028964133435
"1426","T28_S__k141_770819||full",8.79275834636505e-05,8,16,24,0.0163397069061258
"1427","T48_S__k141_420837||full",0.00193561226200387,12,12,24,0.0394353515457819
"1428","T12_S__k141_934178||full",0.000379998922775293,16,8,24,0.022635409387653
"1429","T24_S__k141_1042353||full",0.00144048621378356,16,8,24,0.0349083316051522
"1430","T112_S__k141_1004135||full",0.000851823795979548,12,12,24,0.0287567945992524
"1432","T96_S__k141_203132||full",0.00108603268945857,12,12,24,0.0317983017443167
"1435","T80_S__k141_576781||full",9.07611538314164e-05,12,12,24,0.0163397069061258
"1437","T16_S__k141_1077858||full",0.000331256382747241,12,12,24,0.0220661404452316
"1439","T20_S__k141_98025||full",0.00164925792336228,8,16,24,0.0365706331101595
"1440","T56_S__k141_29882||full",0.00143879233478458,12,12,24,0.0349083316051522
"1442","T72_S__k141_149941||full",0.000214702605523308,16,8,24,0.0198898996663387
"1443","T108_S__k141_725777||full",0.000286443629166601,16,8,24,0.0211139909791175
"1444","T80_S__k141_683119||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"1445","T20_S__k141_559019||full",0.00116344065420643,16,8,24,0.0318980288616093
"1447","T20_S__k141_328418||full",0.00245569380076853,8,16,24,0.0441872882844828
"1448","T64_S__k141_198294||full",0.0012404521851564,16,8,24,0.0328984766827789
"1450","T48_S__k141_404966||full",0.0012404521851564,8,16,24,0.0328984766827789
"1451","T52_S_k141_89225||full",0.0012404521851564,16,8,24,0.0328984766827789
"1453","T8_S__k141_486315||full",0.00288528746104664,16,8,24,0.0482515468754398
"1456","T4_S__k141_866756||full",0.00234892450508294,8,16,24,0.0437069651438199
"1457","T100_S__k141_474942||full",0.00288528746104664,16,8,24,0.0482515468754398
"1458","T28_S__k141_511887||full",0.000138032350435362,8,16,24,0.0184149605148312
"1459","T88_D__k141_698755||full",0.000858642210921759,16,8,24,0.0287567945992524
"1460","T92_S__k141_324417||full",0.000607494139719867,12,12,24,0.0263252837660094
"1461","T48_S__k141_419573||full",0.00257809152338086,12,12,24,0.0450240953098767
"1462","T24_S__k141_898296||full",0.00198043451364939,8,16,24,0.0395276058629358
"1463","T64_S__k141_498391||full",0.00288528746104664,16,8,24,0.0482515468754398
"1464","T76_S__k141_499403||full",0.00151164136458628,12,12,24,0.0349083316051522
"1465","T0_S__k141_1035219||full",0.00150311604916546,16,8,24,0.0349083316051522
"1466","T92_S__k141_857501||full",0.000131758152688301,8,16,24,0.0182891672246492
"1467","T80_S__k141_571116||full",0.000851823795979548,12,12,24,0.0287567945992524
"1470","T36_S__k141_441510||full",9.07611538314164e-05,12,12,24,0.0163397069061258
"1471","T64_S__k141_778988||full",0.00144048621378356,16,8,24,0.0349083316051522
"1472","T72_S__k141_319685||full",0.00245569380076853,8,16,24,0.0441872882844828
"1473","T76_S__k141_484685||full",0.00312619913169303,16,8,24,0.0494560923511894
"1475","T16_D__k141_637305||full",0.00189482278258499,12,12,24,0.0394135059394885
"1476","T84_S__k141_1173562||full",0.000907699152089304,16,8,24,0.029285845794391
"1477","T0_S__k141_96201||full",0.00234892450508294,8,16,24,0.0437069651438199
"1478","T40_D__k141_761087||full",0.00292109770841951,8,20,24,0.0486293983579719
"1479","T64_S__k141_870065||full",5.21406614746947e-05,8,16,24,0.0155284927646042
"1480","T84_S__k141_3320||full",1.92840708152209e-05,8,16,24,0.0139876047649868
"1482","T84_S__k141_245057||full",0.000501329654198568,16,8,24,0.0243358535905498
"1484","T64_D__k141_118399||full",0.00301643689109421,16,8,24,0.0490444918765397
"1485","T72_S__k141_946560||full",0.00071939616739229,16,8,24,0.0275078337386082
"1486","T24_S__k141_1121575||full",0.000851823795979548,12,12,24,0.0287567945992524
"1489","T100_S__k141_728636||full",0.000328407527591995,8,16,24,0.0220661404452316
"1490","T100_S__k141_120256||full",0.00281420430770767,8,16,24,0.0475859937896881
"1491","T40_D__k141_77665||full",0.00101801057243063,16,8,24,0.0314014114660322
"1494","T100_S__k141_168276||full",0.000635107509707133,12,12,24,0.0263252837660094
"1495","T52_S_k141_1152375||full",4.23896761395729e-05,16,8,24,0.0149793527543917
"1496","T64_S__k141_454274||full",0.000470518045613887,12,12,24,0.0242683243402119
"1497","T12_S__k141_974415||full",0.000460639832149528,8,16,24,0.0242683243402119
"1498","T32_S__k141_106520||full",0.00024218681793713,12,12,24,0.0204688014294229
"1500","T32_S__k141_779861||full",0.000328407527591995,8,16,24,0.0220661404452316
"1503","T32_S__k141_4406||full",0.00012768933398392,12,12,24,0.0178720782259343
"1504","T4_S__k141_606647||full",0.000502516180526758,8,16,24,0.0243358535905498
"1505","T68_S__k141_985721||full",0.00137785637840167,16,8,24,0.0349083316051522
"1506","T108_S__k141_437775||full",0.00143879233478458,12,12,24,0.0349083316051522
"1507","T32_S__k141_1202816||full",0.000465175311717565,12,12,24,0.0242683243402119
"1508","T56_S__k141_222551||full",8.25101398467422e-05,12,12,24,0.0163397069061258
"1509","T76_S__k141_556658||full",0.00198043451364939,8,16,24,0.0395276058629358
"1510","T4_S__k141_549835||full",4.53805769157082e-05,8,16,24,0.0149793527543917
"1511","T16_S__k141_411478||full",0.00256246309645412,8,16,24,0.0450240953098767
"1513","T60_S__k141_73495||full",0.00189482278258499,12,12,24,0.0394135059394885
"1514","T24_S__k141_837500||full",0.000613034868727355,8,16,24,0.0263252837660094
"1515","T88_S_k141_479071||full",0.00198043451364939,8,16,24,0.0395276058629358
"1517","T4_S__k141_33813||full",0.000518333783605228,16,8,24,0.0247643937202889
"1518","T100_S__k141_591||full",0.00145895893220509,8,16,24,0.0349083316051522
"1519","T48_S__k141_1013104||full",0.00145895893220509,8,16,24,0.0349083316051522
"1520","T36_S__k141_598973||full",0.000752095993182849,8,16,24,0.0283003144971709
"1522","T112_S__k141_92177||full",0.00256246309645412,8,16,24,0.0450240953098767
"1525","T60_S__k141_334332||full",0.00145895893220509,8,16,24,0.0349083316051522
"1526","T20_S__k141_810318||full",0.0015041919863657,12,12,24,0.0349083316051522
"1529","T4_S__k141_17798||full",0.000613034868727355,8,16,24,0.0263252837660094
"1532","T36_S__k141_100374||full",0.00117446225254147,12,12,24,0.0319712523699148
"1536","T100_S__k141_67717||full",0.00164400039172113,12,12,24,0.036554477029509
"1537","T8_S__k141_1161499||full",0.00312619913169303,16,8,24,0.0494560923511894
"1538","T80_S__k141_437477||full",0.000303747069859933,8,16,24,0.0219222997007107
"1540","T76_S__k141_144181||full",0.000121093408968565,16,8,24,0.0178720782259343
"1542","T96_S__k141_206255||full",0.0001969255615578,8,16,24,0.0197039485436387
"1543","T32_S__k141_788859||full",0.000231178326212715,12,12,24,0.0203925391290152
"1544","T84_S__k141_680618||full",0.00208413275446202,12,12,24,0.0406941832701145
"1547","T28_S__k141_347459||full",0.00246600058758169,12,12,24,0.0441872882844828
"1548","T32_S__k141_600461||full",0.000225030369641424,8,16,24,0.0203925391290152
"1550","T52_D__k141_724794||full",0.00301643689109421,16,8,24,0.0490444918765397
"1551","T60_S__k141_282501||full",0.000607494139719867,12,12,24,0.0263252837660094
"1553","T56_S__k141_668645||full",4.26578252536901e-06,12,12,24,0.00745260568967543
"1554","T96_S__k141_19331||full",0.000523126595685462,16,8,24,0.0247643937202889
"1555","T88_S_k141_1043256||full",0.00316070467140768,8,16,24,0.0494560923511894
"1556","T32_S__k141_979947||full",0.000914655091116935,8,16,24,0.0294710024967471
"1562","T76_S__k141_141961||full",0.00302328272917257,8,16,24,0.0490444918765397
"1563","T60_S__k141_698845||full",0.00301643689109421,16,8,24,0.0490444918765397
"1565","T88_S_k141_800||full",0.000629232320949202,16,8,24,0.0263252837660094
"1567","T112_S__k141_217239||full",0.000255378667967839,8,16,24,0.0206678603286038
"1568","T52_S_k141_400853||full",0.000640900090033144,8,16,24,0.0263252837660094
"1569","T88_S_k141_236177||full",0.00245569380076853,8,16,24,0.0441872882844828
"1572","T4_S__k141_685691||full",0.000697762967576348,12,12,24,0.0270763341296373
"1573","T104_S__k141_511044||full",0.000668765311338932,8,16,24,0.0266340185012515
"1574","T24_S__k141_487228||full",0.000777752161546544,12,12,24,0.0287567945992524
"1576","T104_S__k141_374179||full",0.000126794191384737,12,12,24,0.0178720782259343
"1579","T16_S__k141_1080901||full",0.000273989558333271,16,8,24,0.0206678603286038
"1584","T88_S_k141_564972||full",0.000640900090033144,8,16,24,0.0263252837660094
"1585","T4_S__k141_858457||full",0.00158035233570384,12,12,24,0.0356965032245642
"1586","T112_S__k141_943551||full",0.000316199274440549,12,12,24,0.0219379361484287
"1590","T8_S__k141_215664||full",0.00193234923656654,16,8,24,0.0394353515457819
"1592","T8_S__k141_1158101||full",5.68807216087578e-05,8,16,24,0.0156932407447844
"1593","T36_S__k141_707213||full",0.000502516180526758,8,16,24,0.0243358535905498
"1594","T96_S__k141_59762||full",0.00289640800295085,12,12,24,0.0482515468754398
"1595","T8_S__k141_1424902||full",0.001897916408914,8,16,24,0.0394135059394885
"1597","T88_S_k141_158158||full",0.000605132768059536,12,12,24,0.0263252837660094
"1598","T28_S__k141_878479||full",0.000847920460867402,8,16,24,0.0287567945992524
"1599","T32_S__k141_678371||full",0.0019309386686339,12,12,24,0.0394353515457819
"1601","T16_S__k141_973440||full",0.00113304791203059,12,12,24,0.0318980288616093
"1602","T52_S_k141_434105||full",0.000668765311338932,8,16,24,0.0266340185012515
"1603","T8_S__k141_781344||full",0.00143879233478458,12,12,24,0.0349083316051522
"1604","T64_S__k141_908648||full",0.00314758632114179,16,8,24,0.0494560923511894
"1606","T32_S__k141_604102||full",0.000784795818973407,8,16,24,0.0287567945992524
"1609","T4_S__k141_618717||full",0.00131522654301978,16,8,24,0.0343918958020311
"1610","T88_S_k141_77727||full",0.00312619913169303,16,8,24,0.0494560923511894
"1611","T100_D__k141_476449||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"1615","T28_S__k141_1299662||full",0.000298897699999932,16,8,24,0.0216367979306378
"1616","T12_S__k141_696988||full",0.00150311604916546,16,8,24,0.0349083316051522
"1618","T32_S__k141_440745||full",0.00131522654301978,16,8,24,0.0343918958020311
"1619","T64_S__k141_51229||full",0.00252397994927606,12,12,24,0.0448884689620055
"1620","T8_S__k141_704695||lt2gene",0.00259367275078157,12,12,24,0.0450525050125
"1622","T56_S__k141_493427||full",0.000907699152089304,16,8,24,0.029285845794391
"1623","T112_S__k141_1095682||full",0.0031167880850615,16,8,24,0.0494560923511894
"1624","T28_S__k141_1270258||full",0.00162837571992925,16,8,24,0.0362903724642124
"1626","T76_S__k141_1068852||full",0.000948958204457,12,12,24,0.0299388585833509
"1629","T36_S__k141_462288||full",0.000640900090033144,8,16,24,0.0263252837660094
"1630","T100_S__k141_102646||full",0.000138032350435362,8,16,24,0.0184149605148312
"1632","T104_S__k141_784238||full",0.00161489985863488,8,16,24,0.0360398020064377
"1633","T16_S__k141_320649||full",0.00281420430770767,16,8,24,0.0475859937896881
"1635","T16_S__k141_898094||full",0.00150311604916546,16,8,24,0.0349083316051522
"1637","T100_S__k141_781686||full",0.000105042524150221,8,16,24,0.0173617725581805
"1639","T104_S__k141_659107||full",2.17010360050944e-05,8,16,24,0.0139876047649868
"1640","T92_S__k141_7876||full",0.00302806291217589,12,12,24,0.0490444918765397
"1641","T8_S__k141_1233673||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"1643","T84_S__k141_979514||full",0.000121030819049067,12,12,24,0.0178720782259343
"1645","T12_S__k141_1382964||full",0.000136994779166635,12,12,24,0.0184149605148312
"1646","T0_S__k141_569733||full",0.00129683637539079,16,8,24,0.0340951096565825
"1650","T8_S__k141_122062||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"1652","T100_S__k141_338602||full",0.000543016344729286,8,16,24,0.0249973341659219
"1658","T8_S__k141_472704||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"1659","T80_S__k141_757452||full",5.86241413346916e-05,12,12,24,0.0156932407447844
"1663","T96_S__k141_67306||full",0.000533439665571484,12,12,24,0.0249973341659219
"1664","T92_S__k141_719316||full",0.00150821844554711,12,12,24,0.0349083316051522
"1665","T88_S_k141_1199514||full",0.00218570393484707,8,16,24,0.0417881050757103
"1666","T24_S__k141_417208||full",0.00131522654301978,16,8,24,0.0343918958020311
"1670","T44_S__k141_1001291||full",0.00144048621378356,16,8,24,0.0349083316051522
"1671","T32_S__k141_918928||full",0.00248090437031281,12,12,24,0.0441872882844828
"1673","T16_S__k141_468260||full",0.000502516180526758,8,16,24,0.0243358535905498
"1674","T100_S__k141_458027||full",0.000847920460867402,8,16,24,0.0287567945992524
"1675","T112_S__k141_833738||full",0.00262929404381185,16,8,24,0.0455080242865334
"1676","T60_S__k141_1037332||full",0.00116344065420643,16,8,24,0.0318980288616093
"1678","T28_S__k141_286956||full",0.000253195309661545,12,12,24,0.0206678603286038
"1679","T36_S__k141_1288186||full",0.00217389289113736,16,8,24,0.0417881050757103
"1682","T112_S__k141_565786||full",0.00218570393484707,8,16,24,0.0417881050757103
"1683","T24_S__k141_448610||full",0.00117446225254147,16,8,24,0.0319712523699148
"1684","T56_S__k141_693979||full",0.00301643689109421,16,8,24,0.0490444918765397
"1685","T20_S__k141_1002826||full",0.000115589163106357,16,8,24,0.0178720782259343
"1686","T84_S__k141_510993||full",0.000629232320949202,16,8,24,0.0263252837660094
"1687","T24_S__k141_229594||full",4.54688373440073e-05,12,12,24,0.0149793527543917
"1688","T24_S__k141_835485||full",0.00135322056562517,8,16,24,0.0349083316051522
"1689","T108_S__k141_19582||full",0.000105042524150221,8,16,24,0.0173617725581805
"1690","T88_S_k141_1111091||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"1691","T100_S__k141_105061||full",0.000847920460867402,8,16,24,0.0287567945992524
"1693","T20_S__k141_182132||full",0.000543016344729286,16,8,24,0.0249973341659219
"1694","T20_S__k141_297363||full",0.000607494139719867,12,12,24,0.0263252837660094
"1695","T36_S__k141_1032414||full",0.000344045981286852,8,16,24,0.0222849259507213
"1697","T96_S__k141_279278||full",0.00281420430770767,16,8,24,0.0475859937896881
"1698","T88_S_k141_1190791||full",0.000885660066759663,12,12,24,0.029098199262576
"1702","T16_S__k141_694941||full",0.00106687933114297,8,16,24,0.0317983017443167
"1704","T100_S__k141_536458||full",0.000635107509707133,12,12,24,0.0263252837660094
"1705","T16_S__k141_1133404||full",0.00245569380076853,8,16,24,0.0441872882844828
"1706","T32_S__k141_1266177||full",0.000460639832149528,8,16,24,0.0242683243402119
"1708","T36_S__k141_859570||full",0.00302806291217589,12,12,24,0.0490444918765397
"1709","T24_S__k141_460605||full",0.000450060739282848,12,12,24,0.0242683243402119
"1710","T36_S__k141_466846||full",0.00302328272917257,8,16,24,0.0490444918765397
"1711","T72_S__k141_537753||full",0.00218570393484707,16,8,24,0.0417881050757103
"1715","T56_S__k141_539166||full",0.00042960343295181,12,12,24,0.0237498117020436
"1717","T96_S__k141_3143||full",0.000387094123439466,12,12,24,0.0230014652882533
"1719","T48_S__k141_966885||full",0.000523126595685462,16,8,24,0.0247643937202889
"1720","T100_S__k141_734394||full",0.000121885273348287,8,12,24,0.0178720782259343
"1721","T12_S__k141_446065||full",0.00193234923656654,16,8,24,0.0394353515457819
"1726","T100_S__k141_584101||full",0.0015041919863657,12,12,24,0.0349083316051522
"1727","T56_S__k141_981686||full",0.000121093408968565,16,8,24,0.0178720782259343
"1728","T8_S__k141_565160||full",0.000231178326212715,12,12,24,0.0203925391290152
"1729","T76_S__k141_309992||full",0.00158035233570384,12,12,24,0.0356965032245642
"1730","T92_S__k141_807517||full",0.00116344065420643,16,8,24,0.0318980288616093
"1731","T52_S_k141_423398||full",9.67546781590708e-06,8,16,24,0.0101861642475815
"1732","T20_S__k141_1059153||full",0.000278888857223453,12,16,24,0.0208105232320761
"1733","T48_S__k141_974971||full",0.00121236287629883,8,16,24,0.0326905954194876
"1736","T32_S__k141_1179753||full",0.00143879233478458,12,12,24,0.0349083316051522
"1737","T40_S__k141_422786||full",0.00144048621378356,16,8,24,0.0349083316051522
"1738","T80_S__k141_1071187||full",0.00218570393484707,8,16,24,0.0417881050757103
"1740","T92_S__k141_947681||full",0.000292584823710783,12,12,24,0.0215338872988842
"1741","T24_S__k141_1042080||full",6.3857776237649e-05,16,8,24,0.0156932407447844
"1742","T4_S__k141_1215472||full",0.00248090437031281,12,12,24,0.0441872882844828
"1745","T40_S__k141_461400||full",0.00218570393484707,16,8,24,0.0417881050757103
"1746","T56_S__k141_334957||full",0.000298897699999932,16,8,24,0.0216367979306378
"1748","T92_S__k141_586605||full",0.000729479466102545,12,12,24,0.0277076326152267
"1749","T0_S__k141_340132||full",0.00189482278258499,12,12,24,0.0394135059394885
"1750","T8_S__k141_571709||full",0.00292781457811997,16,8,24,0.048657585583114
"1752","T64_D__k141_278745||full",0.000298897699999932,16,8,24,0.0216367979306378
"1753","T12_S__k141_670563||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"1755","T8_S__k141_1036938||full",0.000613034868727355,8,16,24,0.0263252837660094
