"","virus","pVal","phase","peak.shape","period","p.adj"
"1648","T16_D__k141_162053||full",0.00206295261838478,8,16,24,0.040593885297512
"1649","T64_S__k141_658879||full",0.000450060739282848,12,12,24,0.0242683243402119
"1651","T32_S__k141_433248||full",0.00245569380076853,8,16,24,0.0441872882844828
"1653","T8_S__k141_1244336||full",0.00248090437031281,12,12,24,0.0441872882844828
"1656","T4_S__k141_769496||full",0.00257510889097861,16,8,24,0.0450240953098767
"1657","T52_S_k141_696234||full",0.00299341666183724,8,20,24,0.0490444918765397
"1660","T60_S__k141_78988||full",0.00210787404819622,20,8,24,0.0409302824402753
"1662","T4_D_k141_390975||full",0.000827073224978112,16,12,24,0.0287567945992524
"1667","T84_S__k141_197541||full",0.0026918475986769,16,8,24,0.0460957834875117
"1668","T96_S__k141_451||full",0.00247210453533947,16,8,24,0.0441872882844828
"1669","T12_S__k141_730303||full",0.000905842103547456,16,12,24,0.029285845794391
"1672","T12_S__k141_1335170||full",0.00244905315221205,8,20,24,0.0441872882844828
"1677","T12_S__k141_666395||full",0.000248725177215118,8,20,24,0.0206678603286038
"1680","T4_S__k141_692358||full",0.00316070467140768,8,16,24,0.0494560923511894
"1681","T4_D_k141_681615||full",0.000821309940881683,16,8,24,0.0287567945992524
"1692","T104_S__k141_624797||full",0.000814787978763046,12,12,24,0.0287567945992524
"1699","T48_S__k141_608257||full",0.00226609582406118,16,8,24,0.0427845959328011
"1700","T68_S__k141_1067251||full",0.00105418568633902,12,16,24,0.0317983017443167
"1701","T52_S_k141_917846||full",0.00236910017970032,16,8,24,0.0437069651438199
"1703","T52_S_k141_1156054||full",0.000501329654198568,16,8,24,0.0243358535905498
"1707","T104_S__k141_357746||full",0.00236910017970032,16,8,24,0.0437069651438199
"1712","T20_S__k141_1173874||full",0.00119544571729629,16,12,24,0.0324149189234181
"1713","T76_D__k141_1016588||full",4.92416567465761e-05,16,12,24,0.0155284927646042
"1714","T28_S__k141_786138||full",0.00167147038428073,8,16,24,0.0370462095056967
"1716","T8_S__k141_1443526||full",4.64267881528656e-05,16,8,24,0.0149890433111132
"1718","T84_S__k141_326962||full",0.000231178326212715,12,12,24,0.0203925391290152
"1722","T8_S__k141_1195056||full",0.000470518045613887,12,12,24,0.0242683243402119
"1723","T8_S__k141_1171070||full",0.00254197403408873,16,12,24,0.0450240953098767
"1724","T28_S__k141_1134958||full",0.0013955259351527,8,16,24,0.0349083316051522
"1725","T56_S__k141_226821||full",0.000668765311338932,8,16,24,0.0266340185012515
"1734","T4_S__k141_391830||full",7.22323884526209e-05,16,12,24,0.0162102758870135
"1735","T4_D_k141_1060078||full",0.00186932115837704,16,12,24,0.0394135059394885
"1739","T76_S__k141_738343||full",0.001897916408914,8,16,24,0.0394135059394885
"1743","T80_S__k141_543332||full",0.000783977670841606,16,8,24,0.0287567945992524
"1744","T16_S__k141_709035||full",0.000814787978763046,12,12,24,0.0287567945992524
"1747","T88_D__k141_441036||full",0.00267811324661776,16,8,24,0.0460957834875117
"1751","T80_S__k141_1145387||full",0.00316070467140768,8,16,24,0.0494560923511894
"1754","T112_S__k141_588908||full",0.00108603268945857,12,12,24,0.0317983017443167
"1762","T12_S__k141_962749||full",3.84951897171719e-05,16,12,24,0.0148127833993042
"1763","T40_S__k141_232072||full",0.00111496396028117,16,8,24,0.0318298907622438
"1766","T104_S__k141_349740||full",0.001897916408914,8,16,24,0.0394135059394885
"1767","T28_S__k141_170368||full",0.000895974480961836,16,8,24,0.0291993621561371
"1771","T44_S__k141_1267039||full",0.000363991418745779,16,12,24,0.0222849259507213
"1772","T60_S__k141_336046||full",0.000979168225816545,16,8,24,0.0306920121940736
"1779","T108_S__k141_934035||full",0.000613034868727355,8,16,24,0.0263252837660094
"1785","T104_S__k141_545357||full",0.000273989558333271,16,8,24,0.0206678603286038
"1789","T68_S__k141_375797||full",0.000814787978763046,12,12,24,0.0287567945992524
"1791","T88_S_k141_1122064||full",0.0013955259351527,8,16,24,0.0349083316051522
"1792","T84_S__k141_995022||full",0.000607494139719867,12,12,24,0.0263252837660094
"1795","T4_S__k141_1058222||full",0.00254197403408873,16,12,24,0.0450240953098767
"1798","T40_S__k141_174049||full",0.000213633363344381,16,8,24,0.0198898996663387
"1800","T8_S__k141_398464||full",0.000783977670841606,16,8,24,0.0287567945992524
"1802","T76_S__k141_12802||full_1",0.000629232320949202,16,8,24,0.0263252837660094
"1812","T40_S__k141_1019288||full",0.00164907353316163,20,4,24,0.0365706331101595
"1814","T108_S__k141_767153||full",0.000273989558333271,16,8,24,0.0206678603286038
"1815","T20_S__k141_812645||full",0.00112248269476386,12,16,24,0.0318980288616093
"1817","T36_S__k141_181998||full",0.00226609582406118,16,8,24,0.0427845959328011
"1819","T32_S__k141_695869||full",0.00168830439766374,8,16,24,0.0370967356488473
"1826","T12_S__k141_614833||full",0.00131441522185242,8,20,24,0.0343918958020311
"1827","T12_S__k141_291136||full",0.00114921247722564,16,4,24,0.0318980288616093
"1831","T28_S__k141_336993||full",0.00218570393484707,8,16,24,0.0417881050757103
"1833","T32_S__k141_1334633||full",0.00145895893220509,8,16,24,0.0349083316051522
"1839","T12_S__k141_985750||full",0.00137785637840167,16,8,24,0.0349083316051522
"1842","T52_S_k141_833337||full",0.000367881616889504,12,16,24,0.0224530466034259
"1846","T60_S__k141_1028048||full",0.000123680501451276,16,8,24,0.0178720782259343
"1847","T104_S__k141_630023||full",0.000853091247308486,16,4,24,0.0287567945992524
"1849","T68_S__k141_597139||full",0.000668765311338932,8,16,24,0.0266340185012515
"1851","T16_S__k141_1621||full",0.00026153548749994,16,8,24,0.0206678603286038
"1852","T92_S__k141_84654||full",0.000298897699999932,16,8,24,0.0216367979306378
"1853","T48_S__k141_906439||full",0.00301643689109421,16,8,24,0.0490444918765397
"1854","T32_S__k141_489087||full",0.000733110817265389,16,8,24,0.0278237387606021
"1862","T28_S__k141_1321583||full",0.000956913865209235,8,16,24,0.0301505690724482
"1864","T8_S__k141_1465101||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"1868","T32_S__k141_780492||full",0.000607494139719867,12,12,24,0.0263252837660094
"1873","T32_S__k141_471757||full",0.00022886788561239,12,12,24,0.0203925391290152
"1875","T92_S__k141_56957||full",0.00177132013351933,16,8,24,0.0383981608890215
"1876","T56_S__k141_482174||full",0.000821309940881683,16,8,24,0.0287567945992524
"1877","T24_S__k141_165236||full",0.00185183468504293,16,8,24,0.039333618476868
"1879","T84_S__k141_1586||full",0.00024218681793713,12,12,24,0.0204688014294229
"1880","T32_S__k141_1296597||full",0.000518333783605228,12,16,24,0.0247643937202889
"1888","T40_S__k141_583805||full",0.000483505534956049,20,4,24,0.0243358535905498
"1892","T20_S__k141_4447||full",0.000488919114245499,16,12,24,0.0243358535905498
"1897","T40_D__k141_615438||full",0.00177132013351933,16,8,24,0.0383981608890215
"1901","T20_S__k141_706583||full",0.00118455008985016,16,12,24,0.0321612664605176
"1904","T32_S__k141_753224||full",0.00301643689109421,16,8,24,0.0490444918765397
"1906","T108_S__k141_25185||full",0.000159999116678161,16,8,24,0.0191808874413408
"1907","T28_S__k141_590562||full",0.00257510889097861,16,8,24,0.0450240953098767
"1908","T112_D__k141_80873||full",0.000104982986829921,16,12,24,0.0173617725581805
"1918","T88_S_k141_938346||full",5.41386511126812e-06,16,8,24,0.00845750514866105
"1925","T48_S__k141_579630||full",0.00314758632114179,16,8,24,0.0494560923511894
"1928","T36_S__k141_776804||full",0.00191136886073252,12,12,24,0.0394353515457819
"1932","T28_S__k141_356164||full",0.000655076685014124,8,20,24,0.0265258740933821
"1935","T4_S__k141_509910||full",0.00150311604916546,16,8,24,0.0349083316051522
"1937","T28_S__k141_791328||full",0.00234700927086988,8,20,24,0.0437069651438199
"1938","T36_S__k141_595899||full",0.00294593307048565,16,8,24,0.0488580981977668
"1940","T68_S__k141_1061095||full",0.00150311604916546,16,8,24,0.0349083316051522
"1941","T104_S__k141_606707||full",0.000945226542832128,16,12,24,0.0299388585833509
"1942","T112_D__k141_133834||full",0.00301643689109421,16,8,24,0.0490444918765397
"1947","T8_S__k141_1095837||full",0.00301643689109421,16,8,24,0.0490444918765397
"1949","T28_S__k141_177815||full",0.00266923239213971,8,16,24,0.0460675646067504
"1950","T24_S__k141_1043095||full",8.72715676448614e-05,16,8,24,0.0163397069061258
"1953","T100_S__k141_176268||full",0.00158582492630988,8,16,24,0.0357367750262145
"1956","T16_S__k141_895547||full",0.00185183468504293,16,8,24,0.039333618476868
"1958","T76_S__k141_360115||full",0.00150311604916546,16,8,24,0.0349083316051522
"1962","T12_S__k141_130816||full",8.34771516603022e-05,16,8,24,0.0163397069061258
"1967","T16_S__k141_85051||full",0.000201458980677586,16,12,24,0.0197447434681597
"1968","T88_D__k141_469721||full",0.000827073224978112,16,12,24,0.0287567945992524
"1974","T56_S__k141_626028||full",7.60348663713235e-08,8,16,24,0.00184110825431523
"1977","T40_S__k141_503866||full",0.00118455008985016,16,12,24,0.0321612664605176
"1986","T84_S__k141_757007||full",8.14008490392639e-06,16,8,24,0.00985520079318368
"1988","T84_S__k141_712368||full",0.00298241947583282,8,16,24,0.0490444918765397
"1994","T64_S__k141_367245||lt2gene",0.00137785637840167,16,8,24,0.0349083316051522
"1995","T64_S__k141_539400||full",0.000136994779166635,12,12,24,0.0184149605148312
"1997","T72_S__k141_1112176||full",0.000821309940881683,16,8,24,0.0287567945992524
"2001","T88_S_k141_874301||full",0.00024445955712275,16,8,24,0.0205494248532989
"2002","T60_S__k141_494630||full",0.00137785637840167,16,8,24,0.0349083316051522
"2003","T84_S__k141_1294187||full",0.00245569380076853,8,16,24,0.0441872882844828
"2009","T4_S__k141_509114||full",0.00103666756721046,12,12,24,0.0316742819841438
"2010","T8_S__k141_121475||full",0.000811054353873167,8,16,24,0.0287567945992524
"2017","T80_S__k141_1152956||full",0.00189482278258499,12,12,24,0.0394135059394885
"2018","T88_S_k141_507774||full",0.0015041919863657,12,12,24,0.0349083316051522
"2024","T36_S__k141_1115799||full",0.00065278449265216,16,12,24,0.0265258740933821
"2027","T4_S__k141_770501||full",0.00209337833961375,16,8,24,0.0406977624370994
"2033","T8_S__k141_768973||full",0.00193561226200387,12,12,24,0.0394353515457819
"2034","T40_S__k141_746315||full",0.000657833790083256,16,8,24,0.0265258740933821
"2035","T60_S__k141_675440||full",5.55285010762165e-05,16,8,24,0.0156932407447844
"2041","T16_S__k141_8133||full",0.0001969255615578,8,16,24,0.0197039485436387
"2043","T12_S__k141_681383||full",0.0010664872663559,16,8,24,0.0317983017443167
"2048","T68_S__k141_854953||full",0.000629232320949202,16,8,24,0.0263252837660094
"2052","T96_S__k141_653456||lt2gene",0.000214702605523308,16,8,24,0.0198898996663387
"2053","T108_S__k141_860045||full",8.72715676448614e-05,16,8,24,0.0163397069061258
"2056","T108_S__k141_56733||full",0.00246600058758169,16,8,24,0.0441872882844828
"2060","T28_S__k141_1156661||full",0.000508305518772879,8,16,24,0.0245274706475973
"2061","T12_S__k141_1404213||full",0.00186932115837704,16,12,24,0.0394135059394885
"2065","T32_S__k141_1277260||full",0.00189482278258499,12,12,24,0.0394135059394885
"2067","T104_S__k141_310307||full",0.00114346981654428,16,12,24,0.0318980288616093
"2069","T52_S_k141_442450||full",3.18079316442182e-05,12,12,24,0.014382316716027
"2070","T16_S__k141_304069||full",0.000956913865209235,16,8,24,0.0301505690724482
"2076","T100_S__k141_394958||full",0.001897916408914,8,16,24,0.0394135059394885
"2077","T40_D__k141_1089032||full",0.00062311247025888,16,12,24,0.0263252837660094
"2079","T60_S__k141_517797||lt2gene",0.00020536770963099,16,8,24,0.0197447434681597
"2082","T52_S_k141_10450||full",0.000479532712711673,16,8,24,0.0242683243402119
"2085","T24_S__k141_14791||full",0.00161489985863488,16,8,24,0.0360398020064377
"2094","T16_S__k141_982433||full",0.000239766356355837,8,20,24,0.0204688014294229
"2097","T64_D__k141_233504||full",0.000121093408968565,12,16,24,0.0178720782259343
"2098","T40_S__k141_714083||full",0.0010664872663559,16,8,24,0.0317983017443167
"2100","T100_S__k141_333730||full",0.000248725177215118,8,20,24,0.0206678603286038
"2106","T20_S__k141_1138781||full",0.00314758632114179,16,8,24,0.0494560923511894
"2111","T84_S__k141_1280082||full",0.00302806291217589,16,12,24,0.0490444918765397
"2117","T88_S_k141_1004540||full",0.00226609582406118,16,8,24,0.0427845959328011
"2120","T16_D__k141_182263||full",0.0010664872663559,16,8,24,0.0317983017443167
"2123","T68_S__k141_598339||full",0.00314758632114179,16,8,24,0.0494560923511894
"2127","T100_D__k141_843891||full",0.000175855166927301,12,12,24,0.0191808874413408
"2130","T104_S__k141_384766||full",0.00150311604916546,16,8,24,0.0349083316051522
"2136","T12_S__k141_185681||full",0.00193234923656654,16,8,24,0.0394353515457819
"2138","T48_S__k141_67938||full",0.00257510889097861,16,8,24,0.0450240953098767
"2139","T56_S__k141_609983||full",0.000858642210921759,16,8,24,0.0287567945992524
"2141","T52_S_k141_1211730||full",0.001897916408914,8,16,24,0.0394135059394885
"2142","T40_D__k141_16999||full",0.000511142710347567,16,12,24,0.0245815483383436
"2143","T80_S__k141_756301||full",0.0010664872663559,16,8,24,0.0317983017443167
"2144","T56_S__k141_955533||full",0.00018987220649844,12,16,24,0.0194832470696007
"2148","T104_S__k141_497292||full",0.0013955259351527,8,16,24,0.0349083316051522
"2149","T112_S__k141_305235||full",0.000777665660146835,8,16,24,0.0287567945992524
"2152","T36_S__k141_874855||full",0.00242642975981197,16,12,24,0.0441872882844828
"2155","T4_S__k141_877594||full",5.37146644271988e-07,8,16,24,0.00366064156206852
"2156","T52_S_k141_226874||full",0.00062311247025888,16,12,24,0.0263252837660094
"2160","T100_S__k141_262075||full",0.000363477230480715,16,8,24,0.0222849259507213
"2165","T52_S_k141_1197917||full",0.00152239192925749,8,16,24,0.0349083316051522
"2169","T60_S__k141_603116||full",0.00212206323891069,8,16,24,0.0411069114135868
"2170","T92_S__k141_1098885||full",0.00244905315221205,16,4,24,0.0441872882844828
"2171","T104_S__k141_515105||full",0.00314758632114179,16,8,24,0.0494560923511894
"2172","T32_S__k141_84788||full",0.00289640800295085,12,12,24,0.0482515468754398
"2174","T24_S__k141_1177659||full",0.000450060739282848,12,12,24,0.0242683243402119
"2176","T24_S__k141_317559||full",3.06162985274759e-05,16,8,24,0.0139876047649868
"2177","T88_S_k141_942943||full",0.00143434548379701,8,16,24,0.0349083316051522
"2178","T4_S__k141_501727||full",0.00269018245918002,8,20,24,0.0460957834875117
"2182","T64_S__k141_57271||full",0.000396520615069871,16,8,24,0.0231841025452687
"2185","T12_S__k141_199475||full",0.00111431358952049,12,12,24,0.0318298907622438
"2187","T52_D__k141_710242||full",0.00301643689109421,16,8,24,0.0490444918765397
"2194","T36_S__k141_1263784||full",0.000368128334912037,8,20,24,0.0224530466034259
"2195","T60_S__k141_1014206||full",3.84951897171719e-05,16,12,24,0.0148127833993042
"2204","T88_S_k141_93047||full",0.00198043451364939,8,16,24,0.0395276058629358
"2205","T88_S_k141_14464||full",0.00114346981654428,16,12,24,0.0318980288616093
"2209","T112_D__k141_362904||full",0.00234700927086988,8,20,24,0.0437069651438199
"2211","T72_S__k141_721109||full",0.00314758632114179,16,8,24,0.0494560923511894
"2213","T44_S__k141_330051||full",0.00314758632114179,16,8,24,0.0494560923511894
"2216","T84_S__k141_496402||full",0.00142096127695554,16,8,24,0.0349083316051522
"2217","T4_D_k141_1025201||full",5.17037395839049e-05,16,12,24,0.0155284927646042
"2219","T16_S__k141_1165329||full",0.000688928189200835,16,12,24,0.0269904407936177
"2222","T12_S__k141_533243||full",0.000410654970440841,8,16,24,0.0232598817643381
"2233","T12_S__k141_114315||full",0.00116344065420643,16,8,24,0.0318980288616093
"2234","T32_S__k141_924557||full",0.000947411391292494,16,8,24,0.0299388585833509
"2239","T72_S__k141_323934||full",0.00234892450508294,8,16,24,0.0437069651438199
"2240","T8_S__k141_253991||full",0.000851823795979548,12,12,24,0.0287567945992524
"2242","T4_D_k141_34594||full",0.00314758632114179,16,8,24,0.0494560923511894
"2245","T108_S__k141_672592||full",0.00246600058758169,16,8,24,0.0441872882844828
"2255","T112_S__k141_899373||full",8.34771516603022e-05,16,8,24,0.0163397069061258
"2257","T44_S__k141_744151||full",0.000214702605523308,16,8,24,0.0198898996663387
"2262","T60_S__k141_360832||full",0.00185183468504293,16,8,24,0.039333618476868
"2264","T48_S__k141_992873||full",0.0010664872663559,16,8,24,0.0317983017443167
"2265","T12_S__k141_1046472||full",0.00302806291217589,12,12,24,0.0490444918765397
"2266","T32_S__k141_938223||full",0.000460639832149528,8,16,24,0.0242683243402119
"2268","T76_D__k141_276583||full",0.00114346981654428,16,12,24,0.0318980288616093
"2273","T12_S__k141_1009484||full",0.00144264373052332,16,12,24,0.0349083316051522
"2283","T88_S_k141_337487||full",0.000175855166927301,12,12,24,0.0191808874413408
"2284","T112_S__k141_822517||full",0.00169080558199572,16,8,24,0.0371180112080185
"2285","T52_S_k141_344638||full",0.000613034868727355,8,16,24,0.0263252837660094
"2299","T68_S__k141_817608||full",0.00236910017970032,20,8,24,0.0437069651438199
"2305","T4_S__k141_222325||full",0.000821309940881683,16,8,24,0.0287567945992524
"2311","T76_S__k141_806833||full",0.000933415879758861,12,16,24,0.0298767113185473
"2315","T8_S__k141_535484||full",6.68640191245242e-06,12,12,24,0.00899469643934016
"2319","T68_S__k141_136512||full",0.000367881616889504,12,16,24,0.0224530466034259
"2321","T104_S__k141_430121||full",0.000159999116678161,16,8,24,0.0191808874413408
"2323","T12_S__k141_830360||full",0.00182826586678763,12,12,24,0.0391766634499077
"2327","T84_S__k141_1148507||full",0.00189482278258499,12,12,24,0.0394135059394885
"2329","T76_D__k141_270332||full",0.00279409346022736,8,20,24,0.0474114779579154
"2334","T88_D__k141_151772||full",0.00156927310118835,12,12,24,0.0356028964133435
"2338","T84_S__k141_1003325||full",0.00164105125405375,16,8,24,0.0365392322442829
"2339","T8_S__k141_24504||full",0.0005798807697326,12,12,24,0.0261475474083895
"2344","T40_S__k141_896434||full",0.00216492169329252,20,8,24,0.0417866989887486
"2348","T68_S__k141_244477||full",0.00111537384619492,8,16,24,0.0318298907622438
"2349","T0_S__k141_589779||full",0.000502516180526758,8,16,24,0.0243358535905498
"2352","T32_S__k141_890413||full",0.00158582492630988,8,16,24,0.0357367750262145
"2356","T20_S__k141_66418||full",0.000895974480961836,16,8,24,0.0291993621561371
"2359","T56_S__k141_358692||full",0.000379998922775293,16,8,24,0.022635409387653
"2360","T24_S__k141_618741||full",0.0013955259351527,8,16,24,0.0349083316051522
"2364","T8_S__k141_1286646||full",0.0019809510908843,12,12,24,0.0395276058629358
"2366","T12_S__k141_455342||full",0.00268054525994287,16,8,24,0.0460957834875117
"2373","T32_S__k141_1090092||full",2.51012116805056e-05,16,8,24,0.0139876047649868
"2375","T8_S__k141_340169||full",0.00114346981654428,16,12,24,0.0318980288616093
"2383","T100_S__k141_513||full",0.00185183468504293,16,8,24,0.039333618476868
"2384","T56_S__k141_287330||full",0.000821309940881683,16,8,24,0.0287567945992524
"2385","T72_S__k141_936334||full",0.000159999116678161,16,8,24,0.0191808874413408
"2389","T84_S__k141_194665||full",0.000205487542495095,8,16,24,0.0197447434681597
"2398","T44_S__k141_915013||full",0.00308299063921204,12,12,24,0.0494560923511894
"2399","T68_S__k141_926823||full",0.00254197403408873,16,12,24,0.0450240953098767
"2400","T68_S__k141_1123323||full",0.00241424169061188,8,16,24,0.0441872882844828
"2403","T40_D__k141_687964||full",0.00226609582406118,16,8,24,0.0427845959328011
"2404","T80_S__k141_710700||full",0.00201286378809014,16,8,24,0.0399831696183878
"2406","T12_S__k141_558724||full",0.00026153548749994,16,8,24,0.0206678603286038
"2413","T48_S__k141_283337||full",0.00314758632114179,16,8,24,0.0494560923511894
"2416","T88_S_k141_863537||full",0.000479532712711673,16,8,24,0.0242683243402119
"2420","T4_S__k141_950342||lt2gene",0.00316070467140768,8,16,24,0.0494560923511894
"2423","T4_D_k141_517789||full",0.00182826586678763,8,16,24,0.0391766634499077
"2427","T60_S__k141_1078805||full",0.00185183468504293,16,8,24,0.039333618476868
"2428","T44_S__k141_1175401||full",0.000567698905853345,8,16,24,0.0257420623714099
"2429","T56_S__k141_1025267||full",0.00288528746104664,16,8,24,0.0482515468754398
"2441","T12_S__k141_983777||full",0.00256885587411192,16,8,24,0.0450240953098767
"2443","T24_S__k141_174210||full",0.000173156745526967,8,16,24,0.0191808874413408
"2444","T16_S__k141_603240||full",0.000784385814830356,20,8,24,0.0287567945992524
"2447","T28_S__k141_857561||full",0.00286869096759402,16,4,24,0.0482515468754398
"2448","T60_S__k141_341259||full",0.00226609582406118,16,8,24,0.0427845959328011
"2458","T12_S__k141_790874||full",0.00144048621378356,16,8,24,0.0349083316051522
"2459","T76_S__k141_87032||full",0.00206295261838478,8,16,24,0.040593885297512
"2461","T88_D__k141_288438||full",0.00161489985863488,16,8,24,0.0360398020064377
"2463","T28_S__k141_949997||full",0.00211157701309513,12,12,24,0.0409365298599564
"2464","T84_S__k141_675439||lt2gene",6.10813511838382e-05,16,8,24,0.0156932407447844
"2465","T76_D__k141_12041||full",0.00109149391579227,16,12,24,0.0318298907622438
"2470","T68_S__k141_925634||full",0.000470518045613887,12,12,24,0.0242683243402119
"2472","T20_S__k141_761598||full",0.00144048621378356,16,8,24,0.0349083316051522
"2473","T100_S__k141_792082||full",0.000518333783605228,8,16,24,0.0247643937202889
"2477","T88_D__k141_387317||full",0.00118455008985016,20,4,24,0.0321612664605176
"2480","T28_S__k141_616960||full",0.000328916895041628,20,4,24,0.0220661404452316
"2481","T0_S__k141_751572||full",0.00185183468504293,16,8,24,0.039333618476868
"2482","T4_S__k141_685630||full",0.0010664872663559,16,8,24,0.0317983017443167
"2490","T88_S_k141_694604||full",0.00191136886073252,12,12,24,0.0394353515457819
"2493","T64_D__k141_778862||full",1.79926508294977e-06,16,12,24,0.00544420346303015
"2495","T84_S__k141_257222||full",6.66342012914598e-05,16,8,24,0.0159750549512021
"2496","T24_S__k141_375213||full",0.000821309940881683,16,8,24,0.0287567945992524
"2504","T16_S__k141_273542||full",0.000204383896702927,8,20,24,0.0197447434681597
"2507","T88_S_k141_542491||full",3.74257351825346e-06,16,8,24,0.00742527540967292
"2516","T88_S_k141_1061835||full",0.000527092843169508,12,12,24,0.0249277853603642
"2517","T108_S__k141_647819||full",0.00156574588454735,16,8,24,0.0356028964133435
"2521","T112_S__k141_81695||full",0.00144264373052332,16,12,24,0.0349083316051522
"2523","T40_D__k141_446181||full",7.91116635433467e-05,16,12,24,0.0163397069061258
"2527","T4_D_k141_726233||full",0.000511142710347567,16,12,24,0.0245815483383436
"2528","T28_S__k141_171745||full",0.000668765311338932,8,16,24,0.0266340185012515
"2531","T16_D__k141_572380||full",0.0010664872663559,16,8,24,0.0317983017443167
"2535","T64_S__k141_856904||full",9.25985236603584e-05,8,20,24,0.0166087455697179
"2537","T104_S__k141_318230||full",0.00169080558199572,16,8,24,0.0371180112080185
"2545","T88_S_k141_470956||full",0.000947411391292494,16,8,24,0.0299388585833509
"2549","T40_D__k141_2395||full",0.00111496396028117,16,8,24,0.0318298907622438
"2552","T76_S__k141_214259||full",0.000500218734531174,16,4,24,0.0243358535905498
"2556","T8_S__k141_198991||full",0.000379998922775293,16,8,24,0.022635409387653
"2563","T28_S__k141_1156142||full",0.00191382773041847,8,20,24,0.0394353515457819
"2584","T20_S__k141_114188||full",0.000126794191384737,12,12,24,0.0178720782259343
"2588","T16_S__k141_161888||full",0.00210787404819622,16,8,24,0.0409302824402753
"2589","T64_S__k141_332831||full",0.000655076685014124,8,20,24,0.0265258740933821
"2590","T84_S__k141_497488||full",0.00150311604916546,16,8,24,0.0349083316051522
"2592","T12_S__k141_8783||full",0.000396520615069871,16,8,24,0.0231841025452687
"2595","T76_S__k141_783448||full",0.00144048621378356,16,8,24,0.0349083316051522
"2600","T80_S__k141_405615||full",0.00226609582406118,16,8,24,0.0427845959328011
"2604","T56_S__k141_722920||full",0.000214702605523308,16,8,24,0.0198898996663387
"2608","T104_S__k141_565158||full",0.00248090437031281,12,12,24,0.0441872882844828
"2610","T56_S__k141_671232||full",0.00259367275078157,12,12,24,0.0450525050125
"2611","T4_S__k141_767542||full",0.00024218681793713,12,12,24,0.0204688014294229
"2613","T12_S__k141_74153||full",1.20276639302423e-05,20,4,24,0.0114210923296818
"2622","T60_S__k141_810730||full",0.00189482278258499,12,12,24,0.0394135059394885
"2624","T4_S__k141_1301407||full",0.000138032350435362,8,16,24,0.0184149605148312
"2630","T16_S__k141_1051323||full",0.000255378667967839,8,16,24,0.0206678603286038
"2634","T12_S__k141_203407||full",0.000311351770833262,16,8,24,0.0219379361484287
"2635","T104_S__k141_461743||full",0.00193234923656654,16,8,24,0.0394353515457819
"2637","T28_S__k141_758632||full",0.000508305518772879,8,16,24,0.0245274706475973
"2638","T40_S__k141_1096384||full",0.000346955538186137,16,8,24,0.0222849259507213
"2639","T80_S__k141_386818||full",0.00137785637840167,20,8,24,0.0349083316051522
"2642","T88_D__k141_1009567||full",7.9682735675743e-05,16,8,24,0.0163397069061258
"2646","T112_S__k141_439036||full",2.19635602204424e-05,16,8,24,0.0139876047649868
"2647","T60_S__k141_990279||full",0.0010664872663559,16,8,24,0.0317983017443167
"2650","T104_S__k141_89889||full",0.00236910017970032,16,8,24,0.0437069651438199
"2657","T20_S__k141_918140||full",0.000329506792853201,8,20,24,0.0220661404452316
"2663","T56_S__k141_595694||full",0.000167861750248787,12,12,24,0.0191808874413408
"2664","T80_S__k141_783200||full",0.000255378667967839,8,16,24,0.0206678603286038
"2665","T8_S__k141_396635||full",0.000113373792997003,16,8,24,0.0178720782259343
"2667","T108_S__k141_117080||full_1",0.000635107509707133,12,12,24,0.0263252837660094
"2677","T52_S_k141_521697||full",0.000607494139719867,12,12,24,0.0263252837660094
"2682","T8_S__k141_1100198||full",0.000189892058661343,8,16,24,0.0194832470696007
"2685","T8_S__k141_1133119||full",0.00177132013351933,16,8,24,0.0383981608890215
"2686","T76_S__k141_224594||full",0.000450060739282848,12,12,24,0.0242683243402119
"2690","T88_S_k141_424875||full",4.02480960402896e-06,16,12,24,0.00745260568967543
"2692","T72_S__k141_740933||full",0.00314758632114179,16,8,24,0.0494560923511894
"2693","T64_D__k141_176321||full",0.00314758632114179,16,8,24,0.0494560923511894
"2694","T52_S_k141_510054||full",3.50812715987575e-08,16,8,24,0.00169891582098463
"2695","T104_S__k141_307770||full",0.000814787978763046,12,12,24,0.0287567945992524
"2697","T4_S__k141_346742||full",0.00026153548749994,16,8,24,0.0206678603286038
"2701","T76_D__k141_539907||full",0.00062311247025888,16,12,24,0.0263252837660094
"2702","T56_S__k141_342475||full",0.00189482278258499,12,12,24,0.0394135059394885
"2704","T88_S_k141_1026009||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"2705","T104_S__k141_361665||full",0.0015041919863657,12,12,24,0.0349083316051522
"2712","T72_S__k141_341713||full",7.591801013767e-07,8,16,24,0.00366064156206852
"2716","T32_S__k141_593311||full",0.000214702605523308,16,8,24,0.0198898996663387
"2718","T68_S__k141_338498||full",2.77186407754224e-06,8,16,24,0.0062573341682526
"2719","T4_D_k141_877475||full",0.000827073224978112,16,12,24,0.0287567945992524
"2725","T4_D_k141_444492||full",0.000363991418745779,16,12,24,0.0222849259507213
"2726","T88_S_k141_333820||lt2gene",0.000198913740141223,12,12,24,0.0197447434681597
"2728","T8_S__k141_223955||full",0.00137706901549953,16,12,24,0.0349083316051522
"2729","T12_S__k141_1382539||full",0.00137785637840167,20,8,24,0.0349083316051522
"2735","T60_S__k141_38346||full",0.00306103595378843,16,8,24,0.0494560923511894
